item_id,order_id,service_name,category,quantity,unit_price,labor_hours,discount_pct,line_total
11568,7295,Tire Replacement (set of 4),Repair,1,614.36,1.5,0,614.36
11569,7295,Coolant Flush,Maintenance,1,94.37,1.0,0,94.37
11570,7295,Oil Change,Maintenance,1,51.67,0.5,10,46.5
11571,7296,Tire Rotation,Maintenance,2,28.72,0.4,5,54.57
11572,7296,Full Inspection,Diagnostic,1,55.72,0.8,0,55.72
11573,7298,Windshield Wiper Replacement,Maintenance,1,32.44,0.2,10,29.2
11574,7299,AC Recharge,Repair,1,109.55,1.0,0,109.55
11575,7299,Oil Change,Maintenance,1,40.84,0.5,0,40.84
11576,7299,Full Inspection,Diagnostic,1,55.58,0.8,0,55.58
11577,7300,Engine Diagnostic,Diagnostic,1,114.14,1.0,10,102.73
11578,7300,Coolant Flush,Maintenance,1,107.85,1.0,0,107.85
11579,7301,Battery Replacement,Repair,1,142.27,0.5,0,142.27
11580,7301,Suspension Repair,Repair,1,300.93,3.0,10,270.84
11581,7301,Tire Rotation,Maintenance,1,24.0,0.4,0,24.0
11582,7302,Wheel Alignment,Maintenance,1,92.6,1.0,5,87.97
11583,7303,Brake Pad Replacement,Repair,1,187.64,1.5,0,187.64
11584,7303,Full Inspection,Diagnostic,1,57.32,0.8,0,57.32
11585,7304,Transmission Service,Repair,1,272.29,2.5,0,272.29
11586,7305,Transmission Service,Repair,1,244.35,2.5,0,244.35
11587,7306,Tire Replacement (set of 4),Repair,1,700.93,1.5,0,700.93
11588,7306,Engine Diagnostic,Diagnostic,1,106.42,1.0,0,106.42
11589,7307,Oil Change,Maintenance,2,45.41,0.5,5,86.28
11590,7308,Tire Replacement (set of 4),Repair,1,680.44,1.5,10,612.4
11591,7308,Brake Pad Replacement,Repair,1,198.81,1.5,0,198.81
11592,7308,Battery Replacement,Repair,1,145.89,0.5,0,145.89
11593,7309,Coolant Flush,Maintenance,2,93.57,1.0,10,168.43
11594,7311,Tire Replacement (set of 4),Repair,1,703.07,1.5,0,703.07
11595,7311,Battery Replacement,Repair,1,141.18,0.5,0,141.18
11596,7312,Coolant Flush,Maintenance,1,86.5,1.0,0,86.5
11597,7313,Wheel Alignment,Maintenance,1,91.22,1.0,0,91.22
11598,7313,Tire Rotation,Maintenance,1,27.51,0.4,0,27.51
11599,7313,Coolant Flush,Maintenance,2,103.83,1.0,0,207.66
11600,7314,Oil Change,Maintenance,1,50.84,0.5,5,48.3
11601,7314,Transmission Service,Repair,1,258.33,2.5,0,258.33
11602,7314,Tire Replacement (set of 4),Repair,1,573.51,1.5,0,573.51
11603,7315,Brake Pad Replacement,Repair,1,188.49,1.5,0,188.49
11604,7315,Full Inspection,Diagnostic,1,65.68,0.8,10,59.11
11605,7316,Transmission Service,Repair,1,230.83,2.5,10,207.75
11606,7318,Spark Plug Replacement,Repair,1,122.61,1.2,0,122.61
11607,7319,Full Inspection,Diagnostic,1,54.18,0.8,0,54.18
11608,7320,Full Inspection,Diagnostic,1,62.9,0.8,0,62.9
11609,7321,Oil Change,Maintenance,2,50.48,0.5,0,100.96
11610,7321,Windshield Wiper Replacement,Maintenance,1,32.03,0.2,0,32.03
11611,7322,Tire Rotation,Maintenance,2,28.64,0.4,0,57.28
11612,7322,Wheel Alignment,Maintenance,1,82.42,1.0,0,82.42
11613,7322,AC Recharge,Repair,1,135.09,1.0,0,135.09
11614,7323,Engine Diagnostic,Diagnostic,1,110.35,1.0,0,110.35
11615,7323,Spark Plug Replacement,Repair,1,127.21,1.2,0,127.21
11616,7323,Tire Replacement (set of 4),Repair,1,708.9,1.5,0,708.9
11617,7324,Transmission Service,Repair,1,243.0,2.5,0,243.0
11618,7325,Battery Replacement,Repair,1,168.35,0.5,10,151.51
11619,7326,Oil Change,Maintenance,1,50.41,0.5,10,45.37
11620,7328,Transmission Service,Repair,1,272.35,2.5,0,272.35
11621,7328,Tire Rotation,Maintenance,1,26.02,0.4,0,26.02
11622,7328,Suspension Repair,Repair,1,297.6,3.0,0,297.6
11623,7329,Transmission Service,Repair,1,258.25,2.5,0,258.25
11624,7331,Brake Pad Replacement,Repair,1,178.06,1.5,0,178.06
11625,7332,Windshield Wiper Replacement,Maintenance,1,32.94,0.2,0,32.94
11626,7332,Tire Rotation,Maintenance,1,27.24,0.4,0,27.24
11627,7333,Battery Replacement,Repair,1,169.15,0.5,10,152.24
11628,7335,Oil Change,Maintenance,1,40.67,0.5,0,40.67
11629,7336,Oil Change,Maintenance,1,49.6,0.5,0,49.6
11630,7337,Engine Diagnostic,Diagnostic,1,113.46,1.0,0,113.46
11631,7337,Tire Replacement (set of 4),Repair,1,680.34,1.5,0,680.34
11632,7338,Engine Diagnostic,Diagnostic,1,93.25,1.0,0,93.25
11633,7338,Full Inspection,Diagnostic,1,55.22,0.8,0,55.22
11634,7339,Brake Pad Replacement,Repair,1,162.94,1.5,5,154.79
11635,7340,Windshield Wiper Replacement,Maintenance,2,31.72,0.2,10,57.1
11636,7340,Full Inspection,Diagnostic,1,63.45,0.8,0,63.45
11637,7341,Wheel Alignment,Maintenance,1,103.21,1.0,0,103.21
11638,7341,Suspension Repair,Repair,1,319.84,3.0,0,319.84
11639,7341,Spark Plug Replacement,Repair,1,127.79,1.2,0,127.79
11640,7341,AC Recharge,Repair,1,126.73,1.0,0,126.73
11641,7342,Wheel Alignment,Maintenance,1,99.58,1.0,10,89.62
11642,7343,Spark Plug Replacement,Repair,1,147.45,1.2,10,132.7
11643,7343,Engine Diagnostic,Diagnostic,1,110.08,1.0,15,93.57
11644,7343,Transmission Service,Repair,1,251.67,2.5,0,251.67
11645,7344,Tire Rotation,Maintenance,2,26.47,0.4,0,52.94
11646,7345,Battery Replacement,Repair,1,167.11,0.5,10,150.4
11647,7345,Tire Replacement (set of 4),Repair,1,634.04,1.5,0,634.04
11648,7346,Wheel Alignment,Maintenance,1,85.88,1.0,0,85.88
11649,7346,Brake Pad Replacement,Repair,1,169.64,1.5,15,144.19
11650,7348,Wheel Alignment,Maintenance,1,81.0,1.0,0,81.0
11651,7348,Tire Rotation,Maintenance,1,26.99,0.4,0,26.99
11652,7349,Oil Change,Maintenance,1,41.75,0.5,5,39.66
11653,7349,Windshield Wiper Replacement,Maintenance,1,28.83,0.2,0,28.83
11654,7351,Tire Rotation,Maintenance,1,24.36,0.4,15,20.71
11655,7351,Battery Replacement,Repair,1,156.01,0.5,5,148.21
11656,7353,Windshield Wiper Replacement,Maintenance,1,29.98,0.2,0,29.98
11657,7353,Tire Rotation,Maintenance,1,26.72,0.4,0,26.72
11658,7354,Brake Pad Replacement,Repair,1,164.5,1.5,15,139.82
11659,7356,AC Recharge,Repair,1,111.72,1.0,0,111.72
11660,7357,Windshield Wiper Replacement,Maintenance,2,30.74,0.2,0,61.48
11661,7358,Brake Pad Replacement,Repair,1,177.16,1.5,0,177.16
11662,7359,Spark Plug Replacement,Repair,1,126.61,1.2,10,113.95
11663,7360,Spark Plug Replacement,Repair,1,119.18,1.2,0,119.18
11664,7361,Full Inspection,Diagnostic,1,67.44,0.8,5,64.07
11665,7361,Oil Change,Maintenance,1,48.28,0.5,0,48.28
11666,7363,Brake Pad Replacement,Repair,1,167.47,1.5,0,167.47
11667,7364,Battery Replacement,Repair,1,137.44,0.5,0,137.44
11668,7364,Oil Change,Maintenance,1,51.47,0.5,0,51.47
11669,7364,Coolant Flush,Maintenance,1,101.68,1.0,0,101.68
11670,7364,Windshield Wiper Replacement,Maintenance,2,30.13,0.2,10,54.23
11671,7365,Suspension Repair,Repair,1,344.14,3.0,0,344.14
11672,7365,Brake Pad Replacement,Repair,1,196.03,1.5,5,186.23
11673,7365,Windshield Wiper Replacement,Maintenance,2,32.85,0.2,5,62.42
11674,7366,Spark Plug Replacement,Repair,1,132.53,1.2,0,132.53
11675,7366,Suspension Repair,Repair,1,322.39,3.0,0,322.39
11676,7367,Engine Diagnostic,Diagnostic,1,90.28,1.0,0,90.28
11677,7367,Oil Change,Maintenance,2,50.92,0.5,0,101.84
11678,7368,Coolant Flush,Maintenance,2,99.83,1.0,0,199.66
11679,7369,AC Recharge,Repair,1,114.09,1.0,10,102.68
11680,7369,Windshield Wiper Replacement,Maintenance,1,33.9,0.2,10,30.51
11681,7369,Oil Change,Maintenance,1,50.79,0.5,0,50.79
11682,7370,AC Recharge,Repair,1,137.68,1.0,10,123.91
11683,7370,Brake Pad Replacement,Repair,1,201.33,1.5,15,171.13
11684,7371,Brake Pad Replacement,Repair,1,206.9,1.5,5,196.56
11685,7371,Engine Diagnostic,Diagnostic,1,96.12,1.0,0,96.12
11686,7372,Tire Rotation,Maintenance,1,27.76,0.4,0,27.76
11687,7372,AC Recharge,Repair,1,132.69,1.0,0,132.69
11688,7372,Coolant Flush,Maintenance,1,90.98,1.0,5,86.43
11689,7372,Oil Change,Maintenance,2,41.61,0.5,0,83.22
11690,7373,Full Inspection,Diagnostic,1,68.69,0.8,0,68.69
11691,7373,Oil Change,Maintenance,2,43.83,0.5,0,87.66
11692,7374,Full Inspection,Diagnostic,1,67.06,0.8,0,67.06
11693,7375,Full Inspection,Diagnostic,1,54.06,0.8,10,48.65
11694,7375,Spark Plug Replacement,Repair,1,117.68,1.2,0,117.68
11695,7376,Tire Replacement (set of 4),Repair,1,630.21,1.5,0,630.21
11696,7376,Brake Pad Replacement,Repair,1,172.74,1.5,0,172.74
11697,7377,Full Inspection,Diagnostic,1,64.35,0.8,0,64.35
11698,7377,Tire Rotation,Maintenance,2,26.03,0.4,0,52.06
11699,7377,Brake Pad Replacement,Repair,1,165.49,1.5,5,157.22
11700,7378,Windshield Wiper Replacement,Maintenance,2,28.22,0.2,5,53.62
11701,7379,Battery Replacement,Repair,1,149.55,0.5,0,149.55
11702,7382,Transmission Service,Repair,1,236.6,2.5,0,236.6
11703,7382,Full Inspection,Diagnostic,1,65.88,0.8,0,65.88
11704,7384,Tire Rotation,Maintenance,1,25.1,0.4,0,25.1
11705,7385,Engine Diagnostic,Diagnostic,1,92.34,1.0,0,92.34
11706,7385,Spark Plug Replacement,Repair,1,132.74,1.2,0,132.74
11707,7385,Wheel Alignment,Maintenance,2,83.04,1.0,0,166.08
11708,7385,Battery Replacement,Repair,1,139.84,0.5,0,139.84
11709,7386,Wheel Alignment,Maintenance,2,86.39,1.0,0,172.78
11710,7387,Transmission Service,Repair,1,278.72,2.5,5,264.78
11711,7387,Windshield Wiper Replacement,Maintenance,1,33.93,0.2,5,32.23
11712,7387,Wheel Alignment,Maintenance,1,99.59,1.0,0,99.59
11713,7388,Tire Rotation,Maintenance,2,24.59,0.4,0,49.18
11714,7389,Battery Replacement,Repair,1,145.22,0.5,0,145.22
11715,7389,Windshield Wiper Replacement,Maintenance,1,31.12,0.2,0,31.12
11716,7389,Spark Plug Replacement,Repair,1,140.46,1.2,0,140.46
11717,7390,AC Recharge,Repair,1,137.8,1.0,0,137.8
11718,7390,Coolant Flush,Maintenance,1,88.62,1.0,0,88.62
11719,7391,Oil Change,Maintenance,1,41.05,0.5,0,41.05
11720,7392,Suspension Repair,Repair,1,343.55,3.0,0,343.55
11721,7392,Transmission Service,Repair,1,277.01,2.5,0,277.01
11722,7392,Oil Change,Maintenance,1,50.02,0.5,10,45.02
11723,7393,Windshield Wiper Replacement,Maintenance,1,32.09,0.2,0,32.09
11724,7394,Brake Pad Replacement,Repair,1,204.93,1.5,5,194.68
11725,7394,Spark Plug Replacement,Repair,1,133.61,1.2,0,133.61
11726,7394,Tire Rotation,Maintenance,1,28.21,0.4,0,28.21
11727,7395,Battery Replacement,Repair,1,171.29,0.5,0,171.29
11728,7395,Oil Change,Maintenance,1,50.03,0.5,0,50.03
11729,7395,AC Recharge,Repair,1,117.29,1.0,0,117.29
11730,7396,Battery Replacement,Repair,1,142.36,0.5,0,142.36
11731,7396,Brake Pad Replacement,Repair,1,186.67,1.5,0,186.67
11732,7396,Spark Plug Replacement,Repair,1,131.72,1.2,15,111.96
11733,7398,Spark Plug Replacement,Repair,1,145.53,1.2,0,145.53
11734,7399,Transmission Service,Repair,1,231.25,2.5,0,231.25
11735,7400,Brake Pad Replacement,Repair,1,173.6,1.5,0,173.6
11736,7401,Oil Change,Maintenance,1,48.96,0.5,0,48.96
11737,7402,Spark Plug Replacement,Repair,1,120.09,1.2,0,120.09
11738,7402,Tire Rotation,Maintenance,1,24.5,0.4,10,22.05
11739,7403,Spark Plug Replacement,Repair,1,129.58,1.2,0,129.58
11740,7403,Tire Replacement (set of 4),Repair,1,654.5,,0,654.5
11741,7404,Oil Change,Maintenance,1,42.28,0.5,0,42.28
11742,7404,Battery Replacement,Repair,1,167.27,0.5,0,167.27
11743,7406,Wheel Alignment,Maintenance,2,91.07,1.0,10,163.93
11744,7406,Oil Change,Maintenance,1,50.82,0.5,0,50.82
11745,7407,Full Inspection,Diagnostic,1,61.02,0.8,10,54.92
11746,7407,Battery Replacement,Repair,1,145.31,0.5,0,145.31
11747,7408,Suspension Repair,Repair,1,299.35,3.0,0,299.35
11748,7408,Windshield Wiper Replacement,Maintenance,1,27.03,0.2,0,27.03
11749,7410,Wheel Alignment,Maintenance,2,92.97,1.0,5,176.64
11750,7410,Tire Replacement (set of 4),Repair,1,574.61,1.5,0,574.61
11751,7412,AC Recharge,Repair,1,119.75,1.0,10,107.78
11752,7413,Brake Pad Replacement,Repair,1,188.52,1.5,0,188.52
11753,7413,Coolant Flush,Maintenance,1,92.05,1.0,0,92.05
11754,7414,Tire Replacement (set of 4),Repair,1,585.16,1.5,0,585.16
11755,7415,Oil Change,Maintenance,1,49.22,0.5,0,49.22
11756,7415,Suspension Repair,Repair,1,363.74,3.0,0,363.74
11757,7415,Full Inspection,Diagnostic,1,55.51,0.8,0,55.51
11758,7416,Full Inspection,Diagnostic,1,56.33,0.8,10,50.7
11759,7417,Oil Change,Maintenance,2,51.3,0.5,0,102.6
11760,7417,Brake Pad Replacement,Repair,1,163.7,1.5,0,163.7
11761,7419,Transmission Service,Repair,1,286.1,2.5,0,286.1
11762,7419,Tire Rotation,Maintenance,1,22.53,0.4,0,22.53
11763,7419,Engine Diagnostic,Diagnostic,1,111.84,1.0,0,111.84
11764,7420,Transmission Service,Repair,1,244.21,2.5,10,219.79
11765,7420,Suspension Repair,Repair,1,363.09,3.0,15,308.63
11766,7420,AC Recharge,Repair,1,117.51,,5,111.63
11767,7421,Full Inspection,Diagnostic,1,63.81,0.8,10,57.43
11768,7421,Transmission Service,Repair,1,230.0,2.5,0,230.0
11769,7421,Windshield Wiper Replacement,Maintenance,1,28.82,0.2,0,28.82
11770,7421,Tire Replacement (set of 4),Repair,1,677.92,1.5,10,610.13
11771,7422,Coolant Flush,Maintenance,1,98.06,1.0,0,98.06
11772,7422,Tire Rotation,Maintenance,2,28.3,0.4,15,48.11
11773,7423,AC Recharge,Repair,1,120.86,1.0,0,120.86
11774,7424,AC Recharge,Repair,1,134.09,1.0,0,134.09
11775,7424,Engine Diagnostic,Diagnostic,1,101.22,1.0,5,96.16
11776,7425,Battery Replacement,Repair,1,171.72,0.5,0,171.72
11777,7426,Oil Change,Maintenance,1,51.3,0.5,0,51.3
11778,7426,Spark Plug Replacement,Repair,1,127.7,1.2,0,127.7
11779,7426,Battery Replacement,Repair,1,168.22,0.5,10,151.4
11780,7427,AC Recharge,Repair,1,133.43,1.0,0,133.43
11781,7427,Engine Diagnostic,Diagnostic,1,95.27,1.0,0,95.27
11782,7427,Brake Pad Replacement,Repair,1,190.09,1.5,5,180.59
11783,7428,Transmission Service,Repair,1,229.54,2.5,0,229.54
11784,7428,Wheel Alignment,Maintenance,2,99.83,1.0,5,189.68
11785,7430,Full Inspection,Diagnostic,1,56.62,0.8,15,48.13
11786,7430,Windshield Wiper Replacement,Maintenance,1,27.53,0.2,0,27.53
11787,7430,Oil Change,Maintenance,2,45.0,0.5,10,81.0
11788,7432,Windshield Wiper Replacement,Maintenance,1,31.33,0.2,15,26.63
11789,7433,Coolant Flush,Maintenance,1,105.8,1.0,0,105.8
11790,7433,AC Recharge,Repair,1,137.23,1.0,0,137.23
11791,7433,Engine Diagnostic,Diagnostic,1,100.99,1.0,5,95.94
11792,7434,Suspension Repair,Repair,1,292.84,3.0,5,278.2
11793,7434,Battery Replacement,Repair,1,163.09,0.5,0,163.09
11794,7434,Tire Replacement (set of 4),Repair,1,645.6,1.5,0,645.6
11795,7435,Tire Rotation,Maintenance,1,25.3,0.4,0,25.3
11796,7435,Brake Pad Replacement,Repair,1,175.92,1.5,5,167.12
11797,7437,Brake Pad Replacement,Repair,1,184.61,1.5,15,156.92
11798,7440,Tire Rotation,Maintenance,1,24.62,0.4,0,24.62
11799,7441,Wheel Alignment,Maintenance,1,98.03,1.0,0,98.03
11800,7442,Engine Diagnostic,Diagnostic,1,103.6,1.0,5,98.42
11801,7443,Battery Replacement,Repair,1,167.88,0.5,0,167.88
11802,7444,Suspension Repair,Repair,1,331.48,3.0,0,331.48
11803,7444,Coolant Flush,Maintenance,1,91.16,1.0,0,91.16
11804,7445,Brake Pad Replacement,Repair,1,200.3,1.5,0,200.3
11805,7448,Oil Change,Maintenance,1,46.77,0.5,0,46.77
11806,7449,Full Inspection,Diagnostic,1,57.1,0.8,5,54.24
11807,7449,Windshield Wiper Replacement,Maintenance,2,31.68,0.2,5,60.19
11808,7450,Battery Replacement,Repair,1,148.41,0.5,10,133.57
11809,7451,Battery Replacement,Repair,1,166.67,0.5,5,158.34
11810,7451,Suspension Repair,Repair,1,324.26,3.0,0,324.26
11811,7451,Tire Rotation,Maintenance,2,27.04,0.4,0,54.08
11812,7452,Engine Diagnostic,Diagnostic,1,92.39,1.0,0,92.39
11813,7452,Tire Rotation,Maintenance,1,24.98,0.4,0,24.98
11814,7452,Coolant Flush,Maintenance,1,108.85,1.0,0,108.85
11815,7453,Battery Replacement,Repair,1,165.32,0.5,0,165.32
11816,7453,Tire Replacement (set of 4),Repair,1,582.79,1.5,15,495.37
11817,7453,AC Recharge,Repair,1,116.33,1.0,0,116.33
11818,7455,Engine Diagnostic,Diagnostic,1,98.25,1.0,0,98.25
11819,7455,Tire Rotation,Maintenance,1,26.56,0.4,15,22.58
11820,7456,Full Inspection,Diagnostic,1,65.35,0.8,10,58.82
11821,7456,Tire Replacement (set of 4),Repair,1,674.18,1.5,0,674.18
11822,7457,Full Inspection,Diagnostic,1,61.65,0.8,0,61.65
11823,7458,Coolant Flush,Maintenance,1,104.76,1.0,0,104.76
11824,7458,Full Inspection,Diagnostic,1,60.56,0.8,0,60.56
11825,7459,Engine Diagnostic,Diagnostic,1,93.1,1.0,15,79.13
11826,7459,Brake Pad Replacement,Repair,1,187.4,1.5,0,187.4
11827,7460,Engine Diagnostic,Diagnostic,1,113.81,1.0,0,113.81
11828,7460,Suspension Repair,Repair,1,351.44,3.0,15,298.72
11829,7460,Transmission Service,Repair,1,261.17,2.5,0,261.17
11830,7461,Spark Plug Replacement,Repair,1,138.02,1.2,0,138.02
11831,7461,Tire Rotation,Maintenance,1,28.32,0.4,0,28.32
11832,7461,Battery Replacement,Repair,1,151.06,0.5,0,151.06
11833,7462,Oil Change,Maintenance,1,44.23,0.5,0,44.23
11834,7462,Suspension Repair,Repair,1,366.18,3.0,5,347.87
11835,7462,Full Inspection,Diagnostic,1,66.95,0.8,0,66.95
11836,7463,Tire Rotation,Maintenance,1,24.52,0.4,5,23.29
11837,7464,Transmission Service,Repair,1,253.99,2.5,0,253.99
11838,7465,AC Recharge,Repair,1,120.45,1.0,0,120.45
11839,7466,Suspension Repair,Repair,1,299.93,3.0,5,284.93
11840,7466,AC Recharge,Repair,1,136.73,1.0,0,136.73
11841,7466,Oil Change,Maintenance,1,45.05,0.5,0,45.05
11842,7467,Tire Rotation,Maintenance,1,27.97,0.4,0,27.97
11843,7467,AC Recharge,Repair,1,113.68,1.0,5,108.0
11844,7467,Transmission Service,Repair,1,259.24,2.5,0,259.24
11845,7468,Coolant Flush,Maintenance,1,86.07,1.0,0,86.07
11846,7469,Windshield Wiper Replacement,Maintenance,1,32.73,0.2,0,32.73
11847,7469,Suspension Repair,Repair,1,334.47,3.0,15,284.3
11848,7469,Wheel Alignment,Maintenance,1,95.08,1.0,10,85.57
11849,7469,Full Inspection,Diagnostic,1,54.78,0.8,0,54.78
11850,7470,Coolant Flush,Maintenance,1,90.51,1.0,0,90.51
11851,7470,Brake Pad Replacement,Repair,1,165.34,1.5,0,165.34
11852,7471,Transmission Service,Repair,1,243.06,2.5,0,243.06
11853,7471,Suspension Repair,Repair,1,338.2,3.0,0,338.2
11854,7472,Oil Change,Maintenance,1,46.87,0.5,0,46.87
11855,7472,Tire Replacement (set of 4),Repair,1,652.88,1.5,0,652.88
11856,7473,Full Inspection,Diagnostic,1,62.24,0.8,0,62.24
11857,7473,AC Recharge,Repair,1,116.19,1.0,0,116.19
11858,7473,Transmission Service,Repair,1,240.28,2.5,15,204.24
11859,7475,Oil Change,Maintenance,1,42.04,0.5,10,37.84
11860,7475,Suspension Repair,Repair,1,355.93,3.0,5,338.13
11861,7475,Spark Plug Replacement,Repair,1,137.04,1.2,0,137.04
11862,7476,Wheel Alignment,Maintenance,1,85.2,1.0,0,85.2
11863,7476,Brake Pad Replacement,Repair,1,169.97,1.5,0,169.97
11864,7477,Coolant Flush,Maintenance,1,106.23,1.0,10,95.61
11865,7477,Transmission Service,Repair,1,271.42,2.5,5,257.85
11866,7477,Tire Replacement (set of 4),Repair,1,660.21,1.5,10,594.19
11867,7478,Engine Diagnostic,Diagnostic,1,100.17,1.0,0,100.17
11868,7478,AC Recharge,Repair,1,115.86,1.0,0,115.86
11869,7479,Wheel Alignment,Maintenance,1,103.04,1.0,0,103.04
11870,7479,Brake Pad Replacement,Repair,1,197.88,1.5,0,197.88
11871,7481,Oil Change,Maintenance,1,43.9,0.5,0,43.9
11872,7482,Battery Replacement,Repair,1,166.78,0.5,10,150.1
11873,7482,AC Recharge,Repair,1,130.77,1.0,0,130.77
11874,7483,Wheel Alignment,Maintenance,1,87.68,1.0,0,87.68
11875,7483,Oil Change,Maintenance,2,45.3,0.5,0,90.6
11876,7484,Engine Diagnostic,Diagnostic,1,94.65,1.0,0,94.65
11877,7484,Full Inspection,Diagnostic,1,55.67,0.8,0,55.67
11878,7484,Tire Replacement (set of 4),Repair,1,670.03,1.5,0,670.03
11879,7484,Battery Replacement,Repair,1,145.03,0.5,0,145.03
11880,7485,Transmission Service,Repair,1,276.25,2.5,0,276.25
11881,7486,Brake Pad Replacement,Repair,1,206.8,1.5,5,196.46
11882,7486,Engine Diagnostic,Diagnostic,1,91.92,1.0,0,91.92
11883,7486,Suspension Repair,Repair,1,325.84,3.0,10,293.26
11884,7486,AC Recharge,Repair,1,132.06,1.0,0,132.06
11885,7487,Tire Replacement (set of 4),Repair,1,680.29,1.5,0,680.29
11886,7489,Full Inspection,Diagnostic,1,65.4,0.8,0,65.4
11887,7489,Tire Replacement (set of 4),Repair,1,612.09,1.5,0,612.09
11888,7490,Suspension Repair,Repair,1,324.31,3.0,0,324.31
11889,7491,Tire Replacement (set of 4),Repair,1,650.22,1.5,15,552.69
11890,7491,Battery Replacement,Repair,1,171.52,0.5,0,171.52
11891,7491,Wheel Alignment,Maintenance,1,88.37,1.0,0,88.37
11892,7492,Engine Diagnostic,Diagnostic,1,113.08,1.0,0,113.08
11893,7492,Tire Rotation,Maintenance,1,24.18,0.4,0,24.18
11894,7492,Wheel Alignment,Maintenance,1,103.25,1.0,0,103.25
11895,7494,Brake Pad Replacement,Repair,1,192.16,1.5,15,163.34
11896,7494,Oil Change,Maintenance,1,45.71,0.5,0,45.71
11897,7494,Transmission Service,Repair,1,263.34,2.5,0,263.34
11898,7495,Suspension Repair,Repair,1,309.8,3.0,0,309.8
11899,7496,Full Inspection,Diagnostic,1,58.11,0.8,0,58.11
11900,7497,Full Inspection,Diagnostic,1,55.7,0.8,10,50.13
11901,7497,Battery Replacement,Repair,1,139.28,0.5,0,139.28
11902,7498,Windshield Wiper Replacement,Maintenance,1,29.61,0.2,10,26.65
11903,7499,AC Recharge,Repair,1,130.89,1.0,5,124.35
11904,7499,Full Inspection,Diagnostic,1,63.12,0.8,0,63.12
11905,7499,Wheel Alignment,Maintenance,1,83.31,1.0,0,83.31
11906,7499,Suspension Repair,Repair,1,356.18,3.0,15,302.75
11907,7500,Transmission Service,Repair,1,262.59,2.5,5,249.46
11908,7500,AC Recharge,Repair,1,136.83,1.0,15,116.31
11909,7503,Tire Rotation,Maintenance,2,26.69,0.4,0,53.38
11910,7503,Oil Change,Maintenance,1,42.47,0.5,0,42.47
11911,7504,AC Recharge,Repair,1,122.21,1.0,15,103.88
11912,7505,Engine Diagnostic,Diagnostic,1,106.21,1.0,0,106.21
11913,7507,Wheel Alignment,Maintenance,1,81.64,1.0,0,81.64
11914,7508,Brake Pad Replacement,Repair,1,162.67,1.5,0,162.67
11915,7508,Spark Plug Replacement,Repair,1,121.21,1.2,0,121.21
11916,7509,Tire Rotation,Maintenance,1,24.07,0.4,0,24.07
11917,7510,AC Recharge,Repair,1,120.89,1.0,0,120.89
11918,7510,Spark Plug Replacement,Repair,1,132.84,1.2,0,132.84
11919,7511,Oil Change,Maintenance,1,42.05,0.5,5,39.95
11920,7511,Spark Plug Replacement,Repair,1,138.89,1.2,0,138.89
11921,7512,Oil Change,Maintenance,2,47.21,0.5,0,94.42
11922,7513,Wheel Alignment,Maintenance,2,87.63,1.0,0,175.26
11923,7514,Suspension Repair,Repair,1,289.09,3.0,0,289.09
11924,7515,Transmission Service,Repair,1,229.85,2.5,0,229.85
11925,7515,Tire Rotation,Maintenance,1,24.95,0.4,0,24.95
11926,7515,Engine Diagnostic,Diagnostic,1,93.85,1.0,0,93.85
11927,7515,Tire Replacement (set of 4),Repair,1,616.41,1.5,0,616.41
11928,7516,Tire Rotation,Maintenance,1,26.43,0.4,0,26.43
11929,7517,Brake Pad Replacement,Repair,1,186.63,1.5,0,186.63
11930,7517,Wheel Alignment,Maintenance,1,86.2,1.0,0,86.2
11931,7518,Tire Replacement (set of 4),Repair,1,611.29,1.5,0,611.29
11932,7518,Wheel Alignment,Maintenance,1,94.82,1.0,5,90.08
11933,7519,Suspension Repair,Repair,1,356.87,3.0,0,356.87
11934,7520,Oil Change,Maintenance,1,48.97,0.5,0,48.97
11935,7521,Brake Pad Replacement,Repair,1,186.9,1.5,0,186.9
11936,7521,Coolant Flush,Maintenance,1,94.1,1.0,0,94.1
11937,7521,Suspension Repair,Repair,1,317.2,3.0,0,317.2
11938,7522,Transmission Service,Repair,1,279.96,2.5,10,251.96
11939,7522,Battery Replacement,Repair,1,136.47,0.5,0,136.47
11940,7523,Tire Replacement (set of 4),Repair,1,711.14,1.5,0,711.14
11941,7523,Coolant Flush,Maintenance,1,101.28,1.0,0,101.28
11942,7525,Transmission Service,Repair,1,267.57,2.5,0,267.57
11943,7525,AC Recharge,Repair,1,109.14,1.0,15,92.77
11944,7525,Tire Rotation,Maintenance,1,26.28,0.4,0,26.28
11945,7525,Engine Diagnostic,Diagnostic,1,102.12,1.0,0,102.12
11946,7527,Transmission Service,Repair,1,231.61,2.5,10,208.45
11947,7527,Coolant Flush,Maintenance,1,92.1,1.0,0,92.1
11948,7528,Spark Plug Replacement,Repair,1,145.94,1.2,15,124.05
11949,7530,Suspension Repair,Repair,1,332.0,3.0,0,332.0
11950,7530,Battery Replacement,Repair,1,150.5,0.5,0,150.5
11951,7530,AC Recharge,Repair,1,110.18,1.0,0,110.18
11952,7530,Windshield Wiper Replacement,Maintenance,1,32.36,0.2,0,32.36
11953,7531,Coolant Flush,Maintenance,1,102.19,1.0,0,102.19
11954,7532,Transmission Service,Repair,1,263.38,2.5,0,263.38
11955,7532,Engine Diagnostic,Diagnostic,1,102.76,1.0,5,97.62
