order_id,customer_id,vehicle_id,branch_id,employee_id,order_date,status,payment_method,customer_rating
6119,185,1449,7,131,2024-04-20,Completed,Credit Card,4.0
6120,168,2411,1,114,2025-06-15,Completed,Financing,4.0
6121,761,3092,8,66,2025-09-01,Completed,Credit Card,2.0
6122,2643,3074,3,154,2025-12-09,Completed,Insurance,
6123,2803,3203,1,112,2025-02-11,Completed,Financing,4.0
6124,834,1928,3,79,2025-12-07,Completed,Financing,4.0
6125,130,2075,1,138,2024-06-22,Completed,Financing,
6126,2489,3295,10,113,2025-12-11,Completed,Cash,
6127,876,2481,6,161,2024-08-14,In Progress,Credit Card,
6128,2088,1947,7,98,2023-12-15,Completed,Debit Card,5.0
6129,1051,562,6,90,2025-09-21,Completed,Cash,3.0
6130,120,1765,6,69,2025-11-01,Completed,Credit Card,5.0
6131,1562,1415,4,148,2023-11-21,Completed,Debit Card,
6132,88,2650,6,171,2024-05-24,Completed,Insurance,3.0
6133,1695,1078,9,172,2024-03-03,Cancelled,,
6134,1412,183,7,27,2025-10-19,Completed,Debit Card,1.0
6135,2339,2103,11,85,2025-05-22,Completed,Insurance,4.0
6136,1095,415,8,33,2025-01-16,In Progress,Credit Card,
6137,1838,2513,8,28,2024-12-19,Completed,Debit Card,5.0
6138,923,943,5,171,2025-08-21,Completed,Credit Card,3.0
6139,2554,1253,2,3,2025-01-03,Completed,Insurance,
6140,2717,33,8,97,2025-11-29,Completed,Cash,1.0
6141,470,1321,12,131,2025-05-27,Completed,Financing,2.0
6142,1011,1197,1,155,2024-06-09,Completed,Debit Card,3.0
6143,2899,293,4,134,2025-08-30,Completed,Debit Card,2.0
6144,2128,3362,1,29,2023-06-29,Completed,Insurance,4.0
6145,78,2840,1,21,2025-03-06,Completed,Insurance,3.0
6146,2361,3416,11,88,2025-03-28,Completed,Cash,1.0
6147,2054,1410,1,3,2023-05-06,Completed,Credit Card,2.0
6148,2389,1714,1,31,2025-03-28,Completed,Financing,
6149,1230,1571,9,156,2025-09-10,In Progress,Credit Card,
6150,2456,3265,5,105,2023-12-01,Completed,Insurance,
6151,2774,1150,6,10,2025-04-01,Completed,Cash,4.0
6152,394,2425,11,165,2024-08-24,Cancelled,,
6153,2429,2449,3,17,2023-09-15,Completed,Financing,3.0
6154,1259,3209,3,106,2023-02-23,Completed,Debit Card,
6155,2497,886,3,32,2025-01-18,Completed,Financing,2.0
6156,162,2821,8,88,2023-03-23,Completed,Insurance,
6157,1859,350,11,109,2025-05-13,In Progress,Cash,
6158,1553,2868,6,168,2025-11-19,Completed,Cash,1.0
6159,1371,1747,11,26,2024-04-02,Completed,Cash,2.0
6160,2727,2753,11,17,2025-03-29,Completed,Cash,3.0
6161,2221,1346,11,163,2023-03-02,In Progress,Insurance,
6162,2790,57,1,25,2024-07-31,Cancelled,,
6163,2369,777,11,150,2024-04-10,Completed,Credit Card,5.0
6164,2781,2564,7,134,2023-06-09,Completed,Financing,
6165,796,1833,1,25,2023-07-05,Completed,Financing,3.0
6166,1933,3370,10,89,2024-08-31,In Progress,Cash,
6167,233,3080,3,4,2025-01-09,Completed,Debit Card,
6168,1167,2900,7,150,2025-01-02,Completed,Cash,3.0
6169,2930,1126,1,149,2023-01-25,Cancelled,,
6170,2102,2484,3,30,2025-11-27,Completed,Cash,5.0
6171,2915,3167,11,3,2025-05-22,Completed,Financing,4.0
6172,1731,1959,3,139,2024-11-25,Completed,Debit Card,
6173,1495,2590,10,151,2024-11-18,Completed,Credit Card,
6174,589,1592,4,57,2025-05-05,Completed,Cash,4.0
6175,1255,50,8,75,2024-11-25,In Progress,Financing,
6176,1180,2239,3,70,2023-11-16,Completed,Credit Card,5.0
6177,2007,2843,10,125,2024-10-18,In Progress,Cash,
6178,734,871,9,136,2023-10-23,Completed,Debit Card,5.0
6179,1529,2128,8,12,2025-02-09,Completed,Financing,1.0
6180,1861,3431,6,28,2023-09-07,Cancelled,,
6181,859,2386,3,161,2024-03-24,Completed,Debit Card,
6182,2198,2066,8,64,2023-12-14,Completed,Debit Card,5.0
6183,553,1178,11,164,2023-06-01,Completed,Cash,5.0
6184,2898,2947,8,105,2024-04-02,In Progress,Financing,
6185,1925,122,6,78,2023-04-10,Cancelled,,
6186,1544,505,6,20,2023-12-31,Completed,Insurance,1.0
6187,1781,2678,1,1,2023-02-19,Cancelled,,
6188,1802,1006,6,122,2023-10-01,In Progress,Credit Card,
6189,2605,1900,11,57,2023-12-20,Completed,Financing,
6190,1421,3443,9,179,2025-10-05,In Progress,Debit Card,
6191,744,1738,1,156,2023-03-27,In Progress,Cash,
6192,393,2644,6,19,2024-01-12,Cancelled,,
6193,1960,1654,11,43,2023-07-26,Completed,Insurance,
6194,1651,2276,10,143,2023-08-28,Completed,Debit Card,
6195,1857,2763,3,112,2024-05-17,Completed,Insurance,5.0
6196,2584,3078,5,150,2024-05-29,Completed,Debit Card,
6197,2275,793,4,105,2023-10-02,Completed,Cash,5.0
6198,1187,127,8,73,2023-11-25,In Progress,Financing,
6199,360,2780,6,33,2025-02-26,Completed,Insurance,3.0
6200,2643,2878,4,14,2024-08-16,Completed,Cash,
6201,1030,1173,1,144,2023-01-11,Completed,Cash,
6202,1563,803,8,156,2024-04-22,Completed,Insurance,5.0
6203,1267,707,6,121,2023-11-28,Completed,Cash,1.0
6204,911,2143,9,46,2023-10-06,In Progress,Financing,
6205,2825,1850,1,56,2023-04-23,Completed,Credit Card,
6206,2856,2370,10,56,2023-12-15,Completed,Financing,3.0
6207,1349,2776,11,42,2024-08-16,Completed,Insurance,1.0
6208,1586,3432,8,2,2025-12-30,Completed,Insurance,
6209,973,2657,11,117,2023-09-18,Cancelled,,
6210,2027,2004,2,95,2024-04-18,In Progress,Financing,
6211,566,639,12,23,2024-04-25,In Progress,Financing,
6212,2355,2390,9,131,2024-10-09,Completed,Credit Card,
6213,2410,522,4,168,2023-06-04,In Progress,Debit Card,
6214,2033,1448,8,153,2024-07-08,In Progress,Cash,
6215,1969,1620,7,84,2025-10-09,Completed,Cash,1.0
6216,2182,2330,5,87,2024-04-20,Completed,Debit Card,1.0
6217,2464,2195,6,79,2023-05-09,Completed,Cash,3.0
6218,1125,3057,1,95,2024-08-29,Completed,Debit Card,
6219,345,2680,3,144,2023-11-05,Cancelled,,
6220,676,935,12,44,2023-11-10,Completed,Cash,1.0
6221,1203,3336,6,178,2025-07-23,Completed,Financing,2.0
6222,1307,849,6,134,2023-11-30,Completed,Insurance,1.0
6223,2845,349,1,52,2025-07-04,In Progress,Debit Card,
6224,2895,3373,9,165,2025-05-15,Completed,Cash,
6225,1134,2879,11,149,2023-06-06,Completed,Cash,4.0
6226,1257,2536,2,68,2025-06-26,Completed,Financing,2.0
6227,1464,2280,12,172,2025-01-01,Completed,Credit Card,5.0
6228,1227,1004,5,61,2025-04-07,Completed,Financing,3.0
6229,423,2224,11,45,2023-01-09,Completed,Debit Card,3.0
6230,1613,1764,1,32,2023-03-26,Completed,Insurance,4.0
6231,1947,965,11,17,2023-09-04,In Progress,Financing,
6232,569,1096,9,180,2025-01-28,Completed,Debit Card,2.0
6233,301,3414,9,65,07/27/2023,In Progress,Cash,
6234,961,2012,7,102,2025-03-01,Completed,Cash,3.0
6235,410,2519,2,82,2023-02-25,Completed,Financing,1.0
6236,1470,1867,11,71,2024-02-20,Cancelled,,
6237,601,404,2,114,2024-01-24,Completed,Credit Card,2.0
6238,741,299,11,27,2023-01-06,Cancelled,,
6239,418,925,6,159,2024-12-07,Completed,Credit Card,4.0
6240,308,1810,3,74,2023-08-21,Completed,Credit Card,2.0
6241,2425,1313,10,66,2024-12-01,Completed,Insurance,4.0
6242,1049,571,9,153,2023-03-05,Completed,Debit Card,3.0
6243,784,2358,6,137,2025-05-28,Completed,Financing,
6244,101,2033,11,79,2024-10-08,Completed,Credit Card,1.0
6245,2321,693,8,62,2023-02-26,Cancelled,,
6246,2191,1134,12,180,2025-04-10,Completed,Credit Card,1.0
6247,1770,1475,3,175,2025-10-18,Completed,Cash,
6248,1238,805,6,143,2024-09-18,Completed,Credit Card,
6249,1334,705,7,137,2023-01-23,Completed,Financing,
6250,586,2107,9,142,2024-01-20,Completed,Insurance,4.0
6251,1633,1638,6,67,2023-06-15,Completed,Debit Card,
6252,1563,803,2,131,2023-11-02,Completed,Financing,3.0
6253,527,3372,3,175,2025-09-27,Completed,Financing,
6254,2593,3217,10,85,2025-02-17,Completed,Financing,
6255,2617,1976,4,6,2025-07-28,Cancelled,,
6256,374,1787,9,69,2024-02-15,Completed,Credit Card,3.0
6257,1701,74,5,16,12/11/2025,Completed,Credit Card,1.0
6258,1858,2153,12,33,2025-10-09,In Progress,Financing,
6259,2823,523,9,56,2024-03-16,In Progress,Credit Card,
6260,1187,127,11,60,2024-01-10,Completed,Debit Card,5.0
6261,144,3442,3,37,2024-10-11,Completed,Insurance,2.0
6262,561,275,9,20,2023-12-10,Completed,Insurance,1.0
6263,1918,1967,6,59,2024-05-07,Cancelled,,
6264,2373,2208,7,30,2023-03-29,Completed,Financing,2.0
6265,501,2515,12,41,2025-04-17,Completed,Financing,2.0
6266,2285,1687,10,113,2023-06-01,Completed,Financing,2.0
6267,1097,43,1,95,2024-02-02,Completed,Cash,
6268,2650,2267,10,176,2025-04-07,Completed,Cash,5.0
6269,1884,1858,6,175,2024-03-03,In Progress,Credit Card,
6270,2508,2238,11,5,2024-05-14,Cancelled,,
6271,1936,532,2,62,2024-10-30,Cancelled,,
6272,2331,633,1,180,2025-12-30,In Progress,Credit Card,
6273,2644,2949,7,121,2024-01-14,Completed,Insurance,
6274,533,357,2,33,2023-02-01,Completed,Cash,1.0
6275,1734,1665,2,110,2023-05-11,Completed,Financing,3.0
6276,1797,1960,11,140,2023-05-08,Completed,Financing,4.0
6277,1589,1936,2,165,2025-05-01,Completed,Debit Card,1.0
6278,1913,679,11,108,2025-04-12,In Progress,Credit Card,
6279,524,3242,4,114,2023-10-11,Completed,Debit Card,5.0
6280,1049,3107,7,148,2025-06-08,Completed,Credit Card,
6281,2975,1155,2,54,2023-11-22,Completed,Credit Card,3.0
6282,1611,2736,7,87,2025-09-21,Completed,Financing,
6283,2263,2842,1,173,2024-07-15,Completed,Debit Card,
6284,2386,2429,3,8,2024-06-23,Completed,Cash,5.0
6285,2729,724,5,55,2023-07-22,In Progress,Debit Card,
6286,494,1445,7,122,2025-08-15,Completed,Credit Card,5.0
6287,1856,76,2,58,2024-07-08,Cancelled,,
6288,2613,3038,3,45,2025-08-15,Completed,Financing,5.0
6289,1419,2812,1,93,2023-02-22,Completed,Credit Card,3.0
6290,1241,2713,9,33,10/30/2025,Completed,Insurance,4.0
6291,18,1969,4,62,2025-04-19,In Progress,Financing,
6292,271,1089,2,92,2025-02-01,Completed,Debit Card,1.0
6293,985,554,10,101,2023-03-27,Completed,Insurance,1.0
6294,1600,1487,2,113,2025-08-06,Completed,Debit Card,
6295,403,1153,4,108,2025-05-31,Completed,Financing,3.0
6296,302,2592,7,2,2024-11-18,Cancelled,,
6297,2105,1468,1,179,2024-06-29,Completed,Credit Card,
6298,1926,551,8,160,2025-04-11,Completed,Credit Card,
6299,1401,1862,6,156,2025-10-23,Completed,Debit Card,5.0
6300,2985,2626,7,34,2024-04-22,In Progress,Debit Card,
6301,1708,2410,10,163,2023-09-09,Completed,Insurance,2.0
6302,973,2657,5,154,2024-03-23,In Progress,Insurance,
6303,1300,285,3,10,2024-05-16,Completed,Financing,
6304,552,3337,8,16,2025-08-14,Completed,Financing,4.0
6305,471,2191,12,165,2023-04-08,In Progress,Insurance,
6306,503,3288,11,99,2023-05-16,Completed,Financing,3.0
6307,173,2662,2,88,2023-04-23,Completed,Debit Card,
6308,982,1846,5,164,2023-09-27,Completed,Financing,2.0
6309,2194,2596,8,172,2023-08-31,Cancelled,,
6310,2276,1799,6,143,2025-03-29,Cancelled,,
6311,1253,3380,8,57,2023-08-19,Completed,Financing,2.0
6312,560,1537,2,154,2025-08-02,Completed,Financing,4.0
6313,1209,2825,1,95,2023-05-02,In Progress,Financing,
6314,430,2277,3,101,2023-08-16,In Progress,Cash,
6315,866,1024,4,30,2024-06-20,Completed,Debit Card,
6316,2744,302,4,7,2023-10-03,Completed,Financing,2.0
6317,1562,2161,10,153,2024-01-23,Completed,Insurance,4.0
6318,2938,1003,4,57,2023-11-01,Completed,Credit Card,1.0
6319,2924,627,4,83,2023-12-15,Completed,Debit Card,
6320,2264,168,7,25,2023-10-10,Completed,Cash,4.0
6321,584,180,1,152,2025-04-01,Completed,Financing,3.0
6322,2623,1857,12,163,2025-06-08,Completed,Debit Card,2.0
6323,1458,1899,7,69,2023-02-14,Cancelled,,
6324,272,192,11,163,2024-01-17,Completed,Insurance,5.0
6325,565,543,8,159,2023-12-05,Cancelled,,
6326,455,3009,6,49,2024-03-13,Completed,Insurance,
6327,418,925,8,48,2024-06-29,Completed,Cash,1.0
6328,507,2197,6,37,2025-05-02,Completed,Insurance,3.0
6329,587,2551,4,68,2023-08-29,Completed,Financing,2.0
6330,1179,1841,10,81,2023-04-12,Completed,Cash,
6331,2825,975,5,56,2024-11-04,Completed,Debit Card,
6332,1056,1562,2,95,2025-05-03,Completed,Credit Card,5.0
6333,1843,277,10,50,2025-08-02,Completed,Cash,3.0
6334,945,594,1,38,2024-05-30,Completed,Credit Card,4.0
6335,678,2797,8,131,2024-02-18,Completed,Credit Card,4.0
6336,135,2967,2,178,2024-05-24,Completed,Insurance,2.0
6337,1566,2704,11,11,2024-11-23,Completed,Debit Card,1.0
6338,782,2895,3,144,2025-06-08,Cancelled,,
6339,2312,3258,7,123,2025-01-06,Completed,Credit Card,4.0
6340,337,118,12,163,2023-11-24,Completed,Debit Card,2.0
6341,2947,241,1,56,2023-01-18,Cancelled,,
6342,1081,3447,2,13,2023-08-13,Completed,Debit Card,2.0
6343,994,461,1,140,2024-02-09,In Progress,Financing,
6344,1574,1971,9,75,2023-08-04,Completed,Financing,2.0
6345,713,1743,6,21,2024-08-07,In Progress,Insurance,
6346,1451,722,12,153,2024-07-30,In Progress,Cash,
6347,1631,1509,4,147,2025-11-10,Completed,Financing,
6348,315,2716,5,45,2023-11-22,In Progress,Credit Card,
6349,1404,1473,9,134,2024-02-13,In Progress,Credit Card,
6350,2262,2854,6,85,2025-12-21,In Progress,Financing,
6351,2572,1660,4,39,2024-01-07,Completed,Insurance,3.0
6352,2520,1988,3,40,2024-06-08,Completed,Credit Card,1.0
6353,1396,60,2,26,2024-08-20,Completed,Credit Card,1.0
6354,2742,2472,8,118,2023-02-22,Cancelled,,
6355,2315,1043,12,70,2024-05-15,Completed,Financing,
6356,392,1427,1,4,2025-10-28,Cancelled,,
6357,2855,3444,3,90,2024-02-24,Completed,Credit Card,5.0
6358,2931,3108,2,65,2024-04-25,In Progress,Financing,
6359,1885,2618,9,169,2023-08-19,Completed,Debit Card,5.0
6360,2170,39,6,168,2024-04-02,Completed,Financing,3.0
6361,2833,2698,6,124,2025-10-09,Completed,Cash,1.0
6362,1285,2138,2,143,2025-05-17,Completed,Credit Card,2.0
6363,2104,1614,3,75,2024-06-17,Completed,Financing,
6364,1992,2747,11,147,2024-02-12,Cancelled,,
6365,2602,939,3,69,2025-01-08,In Progress,Credit Card,
6366,2502,1373,12,162,2024-10-17,Completed,Debit Card,
6367,1260,747,8,101,2023-02-12,Completed,Debit Card,4.0
6368,156,389,1,121,2024-09-04,Completed,Credit Card,4.0
6369,545,2463,9,176,2025-12-15,Completed,Financing,3.0
6370,1664,894,4,159,2024-02-10,Cancelled,,
6371,229,2264,12,40,2025-12-02,Cancelled,,
6372,1984,3264,9,147,2025-11-14,Completed,Debit Card,3.0
6373,670,2966,6,29,2023-03-02,In Progress,Debit Card,
6374,804,2475,12,17,2024-11-17,Cancelled,,
6375,781,797,2,34,2024-03-10,Completed,Financing,
6376,2777,1982,6,61,2023-06-05,Completed,Credit Card,2.0
6377,209,2582,7,151,2023-09-21,Completed,Debit Card,
6378,1672,1489,8,95,2024-01-06,Completed,Cash,4.0
6379,2000,3021,7,146,2023-01-07,Cancelled,,
6380,164,2991,5,27,2025-04-01,In Progress,Credit Card,
6381,1927,2206,2,171,2023-02-07,Completed,Debit Card,5.0
6382,2202,1656,2,136,2024-11-06,Completed,Credit Card,
6383,2965,2593,9,50,02/06/2023,In Progress,Credit Card,
6384,775,1421,5,82,2025-09-06,Completed,Insurance,1.0
6385,2135,1016,11,29,2025-08-03,Completed,Financing,
6386,518,548,12,16,2025-07-22,Completed,Insurance,1.0
6387,135,1779,4,121,2023-11-08,Completed,Financing,
6388,2659,1440,10,172,2024-07-12,Cancelled,,
6389,148,3029,1,87,2025-03-18,Completed,Financing,1.0
6390,1383,1354,3,178,2024-06-29,Completed,Credit Card,1.0
6391,345,1542,11,161,2023-08-02,Completed,Insurance,
6392,2798,3170,4,57,05/16/2023,Completed,Credit Card,1.0
6393,1925,122,5,44,2024-12-19,Cancelled,,
6394,2486,177,9,1,2023-11-22,Completed,Financing,5.0
6395,1896,3067,9,75,2024-04-16,Completed,Debit Card,4.0
6396,1990,2030,7,68,2024-06-07,In Progress,Debit Card,
6397,994,461,10,14,2023-05-17,Completed,Debit Card,4.0
6398,1707,2223,10,106,2024-09-22,Completed,Debit Card,
6399,462,29,12,6,2024-03-09,Completed,Credit Card,
6400,179,559,6,130,2024-09-29,Cancelled,,
6401,1304,2397,12,30,2023-07-28,Completed,Financing,1.0
6402,869,352,3,39,2024-06-18,Cancelled,,
6403,39,809,7,82,2023-01-15,Cancelled,,
6404,2281,964,3,116,2023-12-12,Completed,Debit Card,1.0
6405,2743,2450,12,79,10/24/2024,Cancelled,,
6406,951,800,5,131,2024-04-14,In Progress,Financing,
6407,1921,1708,10,15,2023-08-05,Completed,Insurance,3.0
6408,412,3290,7,7,2024-02-12,Completed,Financing,
6409,1373,2082,11,85,2025-09-12,Completed,Insurance,1.0
6410,1366,960,5,60,2024-01-08,Completed,Cash,3.0
6411,2281,964,1,79,2024-05-29,Completed,Debit Card,1.0
6412,775,1421,2,92,2024-01-31,Completed,Credit Card,
6413,193,455,7,23,2023-08-29,Completed,Financing,
6414,1121,1305,7,102,2023-07-04,In Progress,Debit Card,
6415,1258,3139,3,108,2025-04-04,Cancelled,,
6416,942,367,4,122,2025-08-16,Completed,Financing,
6417,2696,1481,6,73,2023-01-23,In Progress,Debit Card,
6418,327,441,1,80,2024-03-19,In Progress,Cash,
6419,2704,883,1,153,2025-07-11,Completed,Financing,2.0
6420,1857,194,10,166,2025-08-29,Cancelled,,
6421,813,305,3,133,2025-08-17,Completed,Credit Card,1.0
6422,1303,2630,3,160,2023-10-28,Completed,Credit Card,5.0
6423,497,209,7,78,2023-12-14,Completed,Credit Card,1.0
6424,609,3358,4,87,2023-03-18,Completed,Credit Card,5.0
6425,512,2043,6,171,2024-02-29,Completed,Financing,
6426,2798,3170,9,112,2023-02-09,Completed,Cash,3.0
6427,1990,2030,5,46,2023-09-23,Completed,Financing,
6428,493,407,9,118,2023-03-04,Completed,Financing,
6429,1239,2315,7,144,2023-11-17,Completed,Cash,1.0
6430,1574,1971,11,110,2023-11-16,Completed,Financing,3.0
6431,2277,2558,1,68,2024-12-21,Completed,Debit Card,1.0
6432,2339,2633,10,15,2025-08-16,Completed,Financing,1.0
6433,1494,1965,1,74,2023-03-27,Completed,Debit Card,
6434,2449,1998,4,7,2024-10-30,In Progress,Credit Card,
6435,1883,2378,4,134,2024-03-06,In Progress,Financing,
6436,564,985,11,148,2025-12-08,Cancelled,,
6437,2406,1046,12,101,2025-02-24,Completed,Insurance,
6438,561,275,11,31,2023-04-13,Completed,Credit Card,2.0
6439,749,2573,3,161,2023-07-13,Completed,Cash,1.0
6440,1276,2514,8,135,2024-02-24,Completed,Insurance,1.0
6441,2190,1863,12,94,2025-09-23,Completed,Credit Card,3.0
6442,1718,2912,7,141,2025-10-27,Completed,Insurance,5.0
6443,958,219,12,162,2023-04-29,Completed,Financing,4.0
6444,2727,2753,9,149,2025-08-01,In Progress,Credit Card,
6445,866,1024,10,125,2024-01-19,Completed,Cash,3.0
6446,187,1595,7,67,2025-03-09,Completed,Insurance,4.0
6447,1592,2742,10,149,2024-02-12,In Progress,Financing,
6448,2432,1093,9,64,2023-07-09,Completed,Debit Card,3.0
6449,318,3022,5,8,2023-04-29,Completed,Cash,
6450,993,114,5,74,2023-10-02,In Progress,Debit Card,
6451,380,3359,2,90,2025-05-07,Cancelled,,
6452,1929,2432,10,102,2024-06-05,Completed,Cash,
6453,2856,2370,9,125,2023-07-04,Completed,Financing,2.0
6454,816,765,7,6,2023-11-20,Completed,Financing,
6455,356,2517,5,31,2025-09-01,Completed,Cash,
6456,1186,2723,3,50,2023-08-04,Completed,Debit Card,
6457,2382,2881,1,119,2023-06-14,Cancelled,,
6458,2034,1631,1,33,2025-09-12,Completed,Credit Card,
6459,662,312,6,35,2025-03-18,Completed,Credit Card,2.0
6460,1924,1983,11,158,2024-08-24,Completed,Credit Card,1.0
6461,427,2922,9,45,2025-12-03,Completed,Debit Card,5.0
6462,479,936,12,15,2025-02-19,Completed,Insurance,1.0
6463,839,128,3,126,2024-01-02,Completed,Cash,2.0
6464,1708,1420,12,31,2025-02-06,Completed,Credit Card,5.0
6465,367,2014,7,63,2025-08-31,Completed,Financing,1.0
6466,2003,2457,6,136,2024-01-19,Completed,Debit Card,4.0
6467,1824,1823,8,77,2024-06-11,Completed,Insurance,2.0
6468,2807,1240,11,32,2024-09-01,In Progress,Credit Card,
6469,1058,725,9,149,2023-02-27,In Progress,Debit Card,
6470,1846,3394,10,38,2024-06-13,In Progress,Insurance,
6471,2681,1060,9,93,2023-04-27,Completed,Debit Card,
6472,2358,1577,6,21,2023-10-07,Completed,Insurance,1.0
6473,1697,1901,6,147,2023-03-14,Completed,Insurance,
6474,1824,967,4,135,12/02/2025,Completed,Financing,2.0
6475,2563,3173,4,130,2025-12-20,Completed,Financing,5.0
6476,1478,2772,2,87,2025-06-24,Completed,Financing,1.0
6477,2430,1458,2,156,2024-01-25,Completed,Insurance,
6478,2074,2887,1,149,2023-02-18,Completed,Insurance,3.0
6479,1823,906,2,178,2024-03-01,Completed,Insurance,
6480,1738,2101,9,157,2024-05-11,Completed,Insurance,1.0
6481,2558,167,6,177,2025-08-07,Completed,Credit Card,
6482,1608,3099,9,24,2023-01-29,Completed,Credit Card,5.0
6483,214,2334,9,40,2023-08-10,Cancelled,,
6484,1866,1228,8,142,2023-07-21,Completed,Credit Card,
6485,2949,370,6,176,2024-08-03,Completed,Debit Card,
6486,2628,1394,10,15,2025-05-19,In Progress,Insurance,
6487,1833,161,6,159,2024-10-04,Completed,Debit Card,4.0
6488,811,340,9,106,2025-05-08,Completed,Debit Card,
6489,456,1821,8,14,2025-05-14,Completed,Cash,2.0
6490,218,2936,8,121,2024-09-21,Completed,Insurance,4.0
6491,337,2253,3,177,2025-03-22,Cancelled,,
6492,2829,1650,10,5,2023-10-23,Completed,Insurance,3.0
6493,430,2277,9,58,2024-03-23,Completed,Credit Card,4.0
6494,2154,1574,7,133,2023-03-22,Completed,Cash,
6495,1651,2276,5,21,06/18/2025,Cancelled,,
6496,2247,1720,9,20,2025-10-07,Completed,Debit Card,2.0
6497,34,1021,12,173,2023-06-11,Completed,Credit Card,3.0
6498,822,3422,10,27,2025-08-09,Completed,Credit Card,
6499,2418,2045,4,20,2023-02-16,In Progress,Cash,
6500,262,2052,2,87,2023-06-19,Completed,Insurance,3.0
6501,281,2651,8,45,2025-07-24,In Progress,Financing,
6502,2647,1304,9,100,2024-09-25,Cancelled,,
6503,2806,665,8,144,2024-01-25,In Progress,Financing,
6504,2728,2692,3,135,2024-08-17,Completed,Debit Card,1.0
6505,845,3235,9,44,2024-11-10,Completed,Debit Card,2.0
6506,2773,2360,2,64,2025-04-19,Cancelled,,
6507,2102,1389,1,170,2023-10-20,Completed,Cash,3.0
6508,1174,3204,3,132,2024-11-20,In Progress,Credit Card,
6509,2527,2152,9,53,2023-03-24,Completed,Insurance,5.0
6510,2951,2063,11,89,2023-10-29,Completed,Debit Card,2.0
6511,1572,2240,3,22,2023-07-17,Completed,Cash,
6512,1269,2572,7,165,2024-11-15,In Progress,Credit Card,
6513,2757,248,7,176,2025-12-05,Completed,Insurance,
6514,2950,675,11,17,2023-04-22,In Progress,Credit Card,
6515,2102,3098,3,79,2024-12-28,Completed,Insurance,2.0
6516,1755,2145,8,74,2024-09-29,Completed,Debit Card,4.0
6517,344,2337,9,43,2023-02-01,Cancelled,,
6518,479,190,10,170,2023-08-04,Completed,Insurance,5.0
6519,881,3194,2,69,2024-03-16,Completed,Credit Card,
6520,2003,322,6,155,2025-08-21,Completed,Credit Card,
6521,271,1089,7,138,2023-01-10,Completed,Debit Card,1.0
6522,1555,100,11,125,2024-09-02,Cancelled,,
6523,1139,1690,11,74,2023-08-12,Cancelled,,
6524,271,1089,4,16,2024-08-27,Completed,Insurance,1.0
6525,1393,3406,10,170,2024-09-18,In Progress,Cash,
6526,2715,3316,5,81,2025-01-12,Completed,Financing,2.0
6527,1750,2387,6,94,2025-01-17,Completed,Cash,
6528,1278,14,9,23,2025-09-23,Completed,Credit Card,5.0
6529,275,2311,3,176,2023-12-20,Completed,Cash,2.0
6530,2449,2445,8,76,2023-11-23,Completed,Cash,
6531,735,1519,12,111,2024-10-10,Completed,Financing,3.0
6532,1075,2706,1,176,2023-04-09,Completed,Financing,4.0
6533,1039,650,10,138,2025-02-14,Cancelled,,
6534,645,2220,7,130,2025-02-14,Completed,Financing,
6535,1548,102,5,14,2023-03-26,Completed,Cash,2.0
6536,1594,3270,5,39,2023-08-24,Completed,Credit Card,
6537,315,2716,4,18,2023-04-15,Cancelled,,
6538,2991,1594,4,142,2024-05-20,Completed,Cash,4.0
6539,740,1707,9,71,2025-04-08,Completed,Credit Card,2.0
6540,753,2344,2,21,2024-01-10,Completed,Cash,
6541,2302,3157,11,82,2025-03-31,Completed,Credit Card,
6542,1074,974,7,66,2024-09-12,Cancelled,,
6543,2584,3078,11,67,2025-02-18,Cancelled,,
6544,2750,2656,2,114,06/05/2023,Completed,Financing,3.0
6545,1768,856,11,105,2023-03-18,Completed,Credit Card,1.0
6546,1495,2590,9,66,08/02/2025,Completed,Cash,
6547,2378,1754,5,148,2025-03-31,Completed,Debit Card,
6548,2848,1265,1,66,2023-05-15,In Progress,Financing,
6549,2520,1988,10,169,2023-04-04,Cancelled,,
6550,2344,2023,11,16,2024-03-25,Completed,Cash,
6551,2206,997,2,41,2025-11-13,Completed,Insurance,1.0
6552,1046,3130,1,145,2025-04-26,Completed,Debit Card,
6553,2369,777,10,4,2023-02-20,Cancelled,,
6554,349,97,12,124,2025-05-03,In Progress,Cash,
6555,1852,3144,9,115,2023-09-11,Cancelled,,
6556,2835,3091,9,162,2023-04-23,Completed,Credit Card,5.0
6557,1750,963,8,171,2025-01-02,Cancelled,,
6558,1428,2093,2,177,2024-03-16,Cancelled,,
6559,2353,557,2,150,2025-07-29,Completed,Cash,4.0
6560,747,287,9,30,2023-05-14,Completed,Financing,
6561,194,481,7,140,2023-07-21,Cancelled,,
6562,90,1364,4,15,2025-05-01,In Progress,Credit Card,
6563,518,1920,7,2,2025-02-12,Completed,Financing,2.0
6564,444,1945,2,41,2025-08-20,Completed,Cash,4.0
6565,849,2189,2,33,2023-05-04,Cancelled,,
6566,604,1190,2,177,2025-04-18,Cancelled,,
6567,2359,1737,4,92,2023-05-31,In Progress,Cash,
6568,2509,1701,8,139,2025-02-14,Cancelled,,
6569,1473,2705,1,77,2024-10-20,In Progress,Credit Card,
6570,2362,332,7,24,2025-02-18,Completed,Cash,
6571,1064,86,11,78,2024-10-10,Completed,Financing,4.0
6572,794,2711,10,115,2025-06-01,Completed,Insurance,5.0
